edad,empleo,estado,educacion,impago,hipoteca,prestamo,tipo_contacto,mes,dia_semana,contactos_actual,contactos_anterior,resultado_anterior,tasa_var_empleo_3m,euribor_3m,ipc_1m,target
28,services,single,professional.course,no,yes,no,cellular,mar,fri,3,1,failure,-1.8,0.649,93.369,no
61,self-employed,divorced,university.degree,no,no,no,cellular,mar,fri,2,1,failure,-1.8,0.649,93.369,no
33,admin.,married,university.degree,no,no,no,cellular,mar,fri,2,1,failure,-1.8,0.649,93.369,no
23,student,single,high.school,no,no,no,telephone,mar,fri,1,1,success,-1.8,0.649,93.369,yes
38,housemaid,single,high.school,no,yes,no,cellular,mar,fri,1,1,success,-1.8,0.649,93.369,yes
33,admin.,married,university.degree,no,no,no,cellular,mar,fri,2,3,failure,-1.8,0.649,93.369,no
26,student,single,high.school,no,no,no,cellular,mar,fri,1,3,success,-1.8,0.649,93.369,yes
27,services,single,university.degree,no,no,no,cellular,mar,fri,1,0,nonexistent,-1.8,0.649,93.369,yes
27,services,single,university.degree,no,yes,no,cellular,mar,fri,3,1,failure,-1.8,0.649,93.369,yes
80,retired,married,basic.4y,no,no,no,cellular,mar,fri,3,4,success,-1.8,0.649,93.369,yes
62,technician,married,unknown,no,no,no,cellular,mar,mon,2,2,success,-1.8,0.646,93.369,yes
58,retired,married,university.degree,no,yes,no,cellular,mar,mon,2,1,failure,-1.8,0.646,93.369,no
73,retired,married,basic.4y,no,yes,no,cellular,mar,mon,2,1,failure,-1.8,0.646,93.369,no
53,technician,married,professional.course,no,no,no,cellular,mar,mon,4,0,nonexistent,-1.8,0.646,93.369,no
30,management,married,university.degree,no,yes,no,cellular,mar,mon,3,0,nonexistent,-1.8,0.646,93.369,no
29,admin.,single,high.school,no,yes,yes,cellular,mar,mon,1,0,nonexistent,-1.8,0.646,93.369,yes
62,technician,married,unknown,no,yes,no,cellular,mar,mon,1,1,success,-1.8,0.646,93.369,yes
48,unemployed,married,university.degree,no,no,yes,cellular,mar,mon,1,1,failure,-1.8,0.646,93.369,no
53,technician,married,professional.course,no,yes,no,telephone,mar,mon,5,2,failure,-1.8,0.646,93.369,no
53,technician,married,professional.course,no,yes,yes,cellular,mar,mon,1,1,failure,-1.8,0.646,93.369,no
33,admin.,single,university.degree,no,no,no,cellular,mar,mon,1,2,success,-1.8,0.646,93.369,yes
58,admin.,married,university.degree,no,yes,no,cellular,mar,mon,5,2,failure,-1.8,0.646,93.369,no
62,technician,married,unknown,no,no,no,cellular,mar,mon,3,1,success,-1.8,0.646,93.369,no
82,retired,married,professional.course,no,yes,no,telephone,mar,mon,2,0,nonexistent,-1.8,0.646,93.369,yes
29,admin.,single,university.degree,no,no,no,cellular,mar,mon,2,0,nonexistent,-1.8,0.646,93.369,no
31,admin.,married,professional.course,no,no,no,cellular,mar,mon,2,0,nonexistent,-1.8,0.646,93.369,yes
62,technician,married,unknown,no,no,no,cellular,mar,mon,2,0,nonexistent,-1.8,0.646,93.369,no
30,self-employed,married,university.degree,no,yes,no,telephone,mar,mon,7,0,nonexistent,-1.8,0.646,93.369,yes
30,unemployed,single,professional.course,no,yes,no,cellular,mar,mon,1,0,nonexistent,-1.8,0.646,93.369,no
34,technician,married,professional.course,no,no,no,telephone,mar,mon,6,1,success,-1.8,0.646,93.369,yes
48,unemployed,married,university.degree,no,yes,no,cellular,mar,mon,2,0,nonexistent,-1.8,0.646,93.369,no
29,admin.,single,university.degree,no,yes,no,cellular,mar,mon,1,3,success,-1.8,0.646,93.369,yes
34,technician,married,professional.course,no,yes,no,telephone,mar,mon,1,1,success,-1.8,0.646,93.369,no
65,retired,married,basic.4y,no,yes,no,cellular,mar,tue,1,0,nonexistent,-1.8,0.646,93.369,no
31,unemployed,single,university.degree,no,yes,no,cellular,mar,tue,1,1,success,-1.8,0.646,93.369,yes
47,self-employed,divorced,university.degree,no,no,no,cellular,mar,tue,1,0,nonexistent,-1.8,0.646,93.369,yes
48,unemployed,married,university.degree,no,yes,no,cellular,mar,tue,1,2,failure,-1.8,0.646,93.369,yes
33,technician,single,professional.course,no,yes,no,cellular,mar,tue,1,0,nonexistent,-1.8,0.646,93.369,yes
52,admin.,married,university.degree,no,yes,no,telephone,mar,tue,1,1,failure,-1.8,0.646,93.369,no
46,unemployed,single,university.degree,no,no,no,cellular,mar,tue,1,2,success,-1.8,0.646,93.369,yes
31,admin.,single,university.degree,no,yes,no,telephone,mar,tue,1,2,success,-1.8,0.646,93.369,yes
33,technician,single,professional.course,no,yes,no,telephone,mar,tue,2,0,nonexistent,-1.8,0.646,93.369,no
27,services,single,high.school,no,yes,yes,cellular,mar,tue,1,2,failure,-1.8,0.646,93.369,no
52,admin.,married,university.degree,no,no,no,cellular,mar,tue,1,2,success,-1.8,0.646,93.369,yes
66,retired,married,high.school,no,no,no,cellular,mar,tue,1,0,nonexistent,-1.8,0.646,93.369,no
30,technician,single,university.degree,no,unknown,unknown,cellular,mar,tue,3,0,nonexistent,-1.8,0.646,93.369,no
66,retired,married,high.school,no,unknown,unknown,cellular,mar,tue,3,1,failure,-1.8,0.646,93.369,yes
23,student,single,high.school,no,no,no,cellular,mar,wed,1,0,nonexistent,-1.8,0.644,93.369,yes
33,self-employed,married,university.degree,no,yes,no,cellular,mar,wed,1,1,success,-1.8,0.644,93.369,no
37,technician,married,professional.course,no,yes,yes,cellular,mar,wed,1,1,success,-1.8,0.644,93.369,no
56,retired,married,basic.4y,no,no,no,cellular,mar,wed,2,2,failure,-1.8,0.644,93.369,no
59,admin.,married,university.degree,no,yes,no,telephone,mar,wed,7,0,nonexistent,-1.8,0.644,93.369,no
52,technician,married,basic.9y,no,no,no,cellular,mar,wed,3,0,nonexistent,-1.8,0.644,93.369,yes
53,blue-collar,single,basic.9y,no,unknown,unknown,cellular,mar,thu,1,2,success,-1.8,0.643,93.369,yes
53,technician,married,unknown,no,no,no,cellular,mar,thu,1,1,failure,-1.8,0.643,93.369,no
26,admin.,married,unknown,no,no,no,cellular,mar,thu,1,1,failure,-1.8,0.643,93.369,no
28,admin.,single,university.degree,no,yes,no,cellular,mar,thu,1,1,success,-1.8,0.643,93.369,no
28,admin.,single,university.degree,no,no,no,cellular,mar,thu,1,0,nonexistent,-1.8,0.643,93.369,yes
28,admin.,single,university.degree,no,no,no,cellular,mar,thu,1,0,nonexistent,-1.8,0.643,93.369,no
47,services,single,unknown,no,unknown,unknown,cellular,mar,thu,2,0,nonexistent,-1.8,0.643,93.369,no
38,admin.,single,university.degree,no,yes,no,cellular,mar,thu,1,0,nonexistent,-1.8,0.643,93.369,yes
43,admin.,married,high.school,no,yes,no,cellular,mar,thu,1,0,nonexistent,-1.8,0.643,93.369,yes
34,admin.,single,university.degree,no,yes,no,cellular,mar,thu,2,3,success,-1.8,0.643,93.369,yes
29,technician,single,professional.course,no,yes,yes,cellular,mar,thu,2,1,success,-1.8,0.643,93.369,yes
24,technician,single,professional.course,no,yes,no,telephone,mar,thu,3,0,nonexistent,-1.8,0.643,93.369,no
50,management,married,university.degree,no,yes,no,cellular,mar,thu,2,0,nonexistent,-1.8,0.643,93.369,no
39,admin.,divorced,professional.course,no,no,no,cellular,mar,thu,4,1,failure,-1.8,0.643,93.369,yes
75,retired,married,basic.9y,no,no,no,cellular,mar,mon,2,1,failure,-1.8,0.639,93.369,yes
59,unemployed,married,basic.9y,no,yes,no,cellular,mar,mon,2,0,nonexistent,-1.8,0.639,93.369,yes
27,admin.,single,unknown,no,yes,no,cellular,mar,mon,3,2,success,-1.8,0.639,93.369,yes
30,technician,unknown,university.degree,no,no,no,cellular,mar,mon,2,2,success,-1.8,0.639,93.369,yes
30,technician,unknown,university.degree,no,no,no,cellular,mar,mon,2,2,success,-1.8,0.639,93.369,yes
29,admin.,single,university.degree,no,yes,no,cellular,mar,mon,1,0,nonexistent,-1.8,0.639,93.369,yes
38,student,single,unknown,no,no,yes,cellular,mar,mon,1,4,success,-1.8,0.639,93.369,yes
38,student,single,unknown,no,yes,no,cellular,mar,mon,1,1,success,-1.8,0.639,93.369,no
38,student,single,unknown,no,no,no,cellular,mar,mon,6,0,nonexistent,-1.8,0.639,93.369,no
39,technician,divorced,high.school,no,no,no,cellular,mar,mon,1,2,success,-1.8,0.639,93.369,yes
39,technician,divorced,high.school,no,no,no,cellular,mar,mon,1,1,success,-1.8,0.639,93.369,yes
36,blue-collar,divorced,high.school,no,no,no,cellular,mar,mon,2,1,failure,-1.8,0.639,93.369,no
70,retired,married,unknown,no,no,no,telephone,mar,mon,2,2,success,-1.8,0.639,93.369,no
75,retired,married,basic.9y,no,no,no,cellular,mar,mon,2,0,nonexistent,-1.8,0.639,93.369,no
27,admin.,single,unknown,no,no,no,cellular,mar,mon,1,3,failure,-1.8,0.639,93.369,yes
30,student,single,unknown,no,no,yes,telephone,mar,tue,1,2,success,-1.8,0.637,93.369,yes
37,blue-collar,married,basic.9y,no,yes,no,cellular,mar,tue,1,1,failure,-1.8,0.637,93.369,no
30,student,single,unknown,no,yes,no,cellular,mar,tue,1,1,success,-1.8,0.637,93.369,yes
27,admin.,single,university.degree,no,no,no,cellular,mar,tue,1,0,nonexistent,-1.8,0.637,93.369,yes
27,admin.,single,unknown,no,no,no,cellular,mar,tue,1,1,success,-1.8,0.637,93.369,yes
27,admin.,single,university.degree,no,no,no,cellular,mar,tue,2,0,nonexistent,-1.8,0.637,93.369,yes
30,student,single,unknown,no,no,no,cellular,mar,thu,1,1,success,-1.8,0.635,93.369,yes
30,student,single,unknown,no,yes,no,cellular,mar,thu,1,0,nonexistent,-1.8,0.635,93.369,yes
80,retired,married,basic.4y,no,yes,no,cellular,mar,thu,1,0,nonexistent,-1.8,0.635,93.369,yes
28,blue-collar,single,high.school,no,no,no,cellular,mar,thu,1,0,nonexistent,-1.8,0.635,93.369,no
41,technician,divorced,university.degree,no,no,no,cellular,mar,thu,1,1,success,-1.8,0.635,93.369,yes
33,admin.,single,unknown,no,no,no,cellular,mar,thu,3,1,failure,-1.8,0.635,93.369,no
28,admin.,single,university.degree,no,no,no,cellular,mar,thu,1,0,nonexistent,-1.8,0.635,93.369,no
36,admin.,single,unknown,no,yes,no,cellular,mar,thu,1,0,nonexistent,-1.8,0.635,93.369,no
78,retired,married,unknown,no,no,no,cellular,mar,thu,1,2,success,-1.8,0.635,93.369,yes
66,housemaid,divorced,basic.4y,no,yes,no,cellular,mar,thu,1,2,success,-1.8,0.635,93.369,yes
34,blue-collar,single,unknown,no,no,no,cellular,mar,fri,2,0,nonexistent,-1.8,0.636,93.369,no
57,blue-collar,married,basic.9y,no,no,no,cellular,mar,fri,2,0,nonexistent,-1.8,0.636,93.369,no
65,housemaid,divorced,basic.4y,unknown,no,no,cellular,mar,fri,3,0,nonexistent,-1.8,0.636,93.369,yes
33,services,single,high.school,no,yes,no,cellular,mar,fri,2,1,success,-1.8,0.636,93.369,no
59,services,single,high.school,no,yes,no,cellular,mar,fri,2,0,nonexistent,-1.8,0.636,93.369,no
34,blue-collar,single,unknown,no,yes,no,cellular,mar,fri,1,1,failure,-1.8,0.636,93.369,yes
26,admin.,single,high.school,no,yes,no,cellular,mar,fri,1,0,nonexistent,-1.8,0.636,93.369,no
27,self-employed,single,university.degree,no,no,no,cellular,mar,fri,1,0,nonexistent,-1.8,0.636,93.369,yes
26,admin.,single,university.degree,no,no,no,cellular,mar,fri,1,4,failure,-1.8,0.636,93.369,no
34,admin.,divorced,high.school,no,no,no,cellular,mar,fri,1,0,nonexistent,-1.8,0.636,93.369,no
78,retired,married,basic.4y,no,yes,no,telephone,mar,fri,1,0,nonexistent,-1.8,0.636,93.369,no
28,admin.,single,university.degree,no,no,no,cellular,mar,fri,2,1,failure,-1.8,0.636,93.369,no
51,admin.,married,university.degree,no,yes,yes,cellular,mar,fri,3,1,failure,-1.8,0.636,93.369,no
57,blue-collar,married,basic.9y,no,no,no,cellular,mar,fri,1,0,nonexistent,-1.8,0.636,93.369,no
58,services,married,high.school,no,no,no,cellular,mar,mon,2,1,success,-1.8,0.635,93.369,yes
58,services,married,high.school,no,no,no,cellular,mar,mon,2,2,failure,-1.8,0.635,93.369,no
58,services,married,high.school,no,yes,no,cellular,mar,mon,3,2,failure,-1.8,0.635,93.369,no
58,services,married,high.school,no,yes,no,cellular,mar,mon,5,1,failure,-1.8,0.635,93.369,no
58,services,married,high.school,no,no,no,cellular,mar,mon,1,2,failure,-1.8,0.635,93.369,no
36,admin.,single,university.degree,no,yes,no,cellular,mar,mon,2,4,failure,-1.8,0.635,93.369,no
57,management,married,university.degree,no,no,no,cellular,mar,mon,2,0,nonexistent,-1.8,0.635,93.369,yes
62,blue-collar,married,unknown,no,no,no,cellular,mar,mon,2,2,failure,-1.8,0.635,93.369,no
58,services,married,high.school,no,yes,no,cellular,mar,mon,4,0,nonexistent,-1.8,0.635,93.369,no
20,services,single,unknown,no,no,no,cellular,mar,mon,3,3,success,-1.8,0.635,93.369,no
58,services,married,high.school,no,yes,no,telephone,mar,mon,4,0,nonexistent,-1.8,0.635,93.369,no
35,blue-collar,married,basic.4y,no,no,no,telephone,mar,mon,3,1,failure,-1.8,0.635,93.369,yes
49,technician,divorced,professional.course,no,yes,no,cellular,mar,tue,2,1,failure,-1.8,0.635,93.369,no
86,retired,married,basic.4y,unknown,yes,no,cellular,mar,tue,2,2,failure,-1.8,0.635,93.369,no
68,retired,divorced,basic.4y,no,yes,no,cellular,mar,tue,2,1,success,-1.8,0.635,93.369,yes
59,admin.,divorced,university.degree,no,yes,no,cellular,mar,tue,1,0,nonexistent,-1.8,0.635,93.369,yes
27,admin.,single,university.degree,no,yes,no,cellular,mar,tue,1,1,failure,-1.8,0.635,93.369,yes
47,self-employed,married,professional.course,no,yes,no,telephone,mar,tue,1,0,nonexistent,-1.8,0.635,93.369,yes
34,management,married,university.degree,no,unknown,unknown,cellular,mar,tue,4,0,nonexistent,-1.8,0.635,93.369,no
27,admin.,single,university.degree,no,yes,no,cellular,mar,tue,1,2,failure,-1.8,0.635,93.369,no
27,admin.,single,university.degree,no,no,no,cellular,mar,tue,4,0,nonexistent,-1.8,0.635,93.369,yes
49,technician,divorced,professional.course,no,yes,no,cellular,mar,tue,4,1,success,-1.8,0.635,93.369,yes
64,retired,married,basic.4y,no,yes,no,cellular,mar,wed,2,0,nonexistent,-1.8,0.634,93.369,yes
56,unemployed,divorced,basic.4y,no,no,no,cellular,mar,wed,1,0,nonexistent,-1.8,0.634,93.369,yes
56,unemployed,divorced,basic.4y,no,yes,no,cellular,mar,wed,1,1,failure,-1.8,0.634,93.369,yes
56,admin.,single,university.degree,no,no,no,cellular,mar,wed,1,1,success,-1.8,0.634,93.369,yes
56,admin.,single,university.degree,no,yes,no,cellular,mar,wed,1,1,failure,-1.8,0.634,93.369,yes
56,admin.,single,university.degree,no,yes,no,cellular,mar,wed,1,1,failure,-1.8,0.634,93.369,no
27,admin.,single,university.degree,no,yes,no,cellular,mar,wed,1,2,success,-1.8,0.634,93.369,yes
32,management,married,university.degree,no,yes,no,telephone,mar,wed,1,0,nonexistent,-1.8,0.634,93.369,no
60,housemaid,married,basic.4y,no,yes,yes,cellular,apr,thu,1,1,success,-1.8,0.635,93.749,yes
56,admin.,single,university.degree,no,no,yes,cellular,apr,thu,1,1,failure,-1.8,0.635,93.749,no
33,admin.,single,university.degree,no,yes,no,cellular,apr,thu,1,2,success,-1.8,0.635,93.749,yes
27,student,single,unknown,no,yes,no,telephone,apr,thu,1,1,success,-1.8,0.635,93.749,yes
41,admin.,divorced,high.school,no,no,no,telephone,apr,thu,2,0,nonexistent,-1.8,0.635,93.749,yes
27,student,single,unknown,no,yes,no,cellular,apr,thu,1,1,failure,-1.8,0.635,93.749,no
35,admin.,divorced,high.school,no,yes,no,telephone,apr,thu,3,1,failure,-1.8,0.635,93.749,yes
27,student,single,unknown,no,no,no,cellular,apr,thu,1,0,nonexistent,-1.8,0.635,93.749,no
84,retired,divorced,basic.4y,no,no,no,cellular,apr,thu,2,2,failure,-1.8,0.635,93.749,no
32,admin.,single,university.degree,no,yes,no,cellular,apr,thu,2,0,nonexistent,-1.8,0.635,93.749,yes
35,admin.,divorced,high.school,no,yes,yes,telephone,apr,thu,1,0,nonexistent,-1.8,0.635,93.749,yes
33,admin.,single,university.degree,no,yes,no,cellular,apr,tue,3,0,nonexistent,-1.8,0.638,93.749,yes
27,technician,single,professional.course,no,no,no,cellular,apr,tue,3,1,failure,-1.8,0.638,93.749,no
46,technician,married,professional.course,no,no,yes,cellular,apr,tue,1,2,success,-1.8,0.638,93.749,yes
27,admin.,single,university.degree,no,no,no,cellular,apr,tue,1,1,success,-1.8,0.638,93.749,yes
61,admin.,married,high.school,no,yes,no,cellular,apr,tue,1,1,failure,-1.8,0.638,93.749,yes
76,retired,married,basic.4y,no,no,no,cellular,apr,tue,4,1,failure,-1.8,0.638,93.749,no
82,housemaid,divorced,basic.4y,no,unknown,unknown,cellular,apr,tue,6,0,nonexistent,-1.8,0.638,93.749,yes
58,retired,married,basic.4y,no,no,no,cellular,apr,wed,1,0,nonexistent,-1.8,0.639,93.749,yes
39,technician,married,professional.course,no,no,no,cellular,apr,thu,3,1,failure,-1.8,0.64,93.749,no
53,management,divorced,university.degree,no,yes,no,cellular,apr,thu,2,0,nonexistent,-1.8,0.64,93.749,yes
75,retired,married,unknown,no,yes,no,cellular,apr,thu,2,0,nonexistent,-1.8,0.64,93.749,no
53,management,divorced,university.degree,no,yes,yes,cellular,apr,thu,6,0,nonexistent,-1.8,0.64,93.749,no
53,management,divorced,university.degree,no,no,no,cellular,apr,thu,2,0,nonexistent,-1.8,0.64,93.749,no
58,housemaid,single,professional.course,no,no,yes,cellular,apr,thu,1,0,nonexistent,-1.8,0.64,93.749,yes
26,unemployed,single,university.degree,no,yes,no,cellular,apr,thu,1,0,nonexistent,-1.8,0.64,93.749,yes
71,retired,married,professional.course,no,no,no,cellular,apr,thu,1,0,nonexistent,-1.8,0.64,93.749,yes
53,technician,married,university.degree,no,unknown,unknown,cellular,apr,thu,2,2,failure,-1.8,0.64,93.749,yes
71,retired,married,professional.course,no,yes,no,cellular,apr,thu,2,0,nonexistent,-1.8,0.64,93.749,no
37,technician,married,professional.course,no,yes,no,telephone,apr,mon,1,0,nonexistent,-1.8,0.642,93.749,yes
54,admin.,married,high.school,no,yes,no,cellular,apr,mon,2,0,nonexistent,-1.8,0.642,93.749,yes
37,management,single,university.degree,no,no,no,cellular,apr,mon,1,1,failure,-1.8,0.642,93.749,no
35,admin.,married,university.degree,no,yes,no,cellular,apr,mon,1,2,failure,-1.8,0.642,93.749,no
33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,1,0,nonexistent,-1.8,0.642,93.749,no
58,housemaid,single,professional.course,no,yes,no,cellular,apr,mon,1,1,success,-1.8,0.642,93.749,no
62,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,mon,2,1,success,-1.8,0.642,93.749,no
58,housemaid,single,professional.course,no,no,no,cellular,apr,mon,2,2,success,-1.8,0.642,93.749,no
33,admin.,single,university.degree,no,no,no,cellular,apr,mon,1,2,failure,-1.8,0.642,93.749,no
48,admin.,married,professional.course,no,yes,no,cellular,apr,mon,1,1,success,-1.8,0.642,93.749,yes
49,admin.,married,high.school,unknown,no,no,cellular,apr,mon,1,1,success,-1.8,0.642,93.749,no
42,housemaid,divorced,basic.4y,no,yes,no,telephone,apr,mon,1,1,failure,-1.8,0.642,93.749,no
33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,1,0,nonexistent,-1.8,0.642,93.749,no
58,housemaid,single,professional.course,no,no,no,cellular,apr,mon,1,1,success,-1.8,0.642,93.749,no
56,technician,married,high.school,no,no,no,cellular,apr,mon,2,0,nonexistent,-1.8,0.642,93.749,no
59,blue-collar,married,basic.4y,no,no,no,cellular,apr,mon,3,1,failure,-1.8,0.642,93.749,yes
33,admin.,single,university.degree,no,yes,no,cellular,apr,mon,2,1,failure,-1.8,0.642,93.749,no
35,admin.,married,university.degree,no,yes,no,cellular,apr,mon,1,0,nonexistent,-1.8,0.642,93.749,yes
63,technician,married,high.school,no,no,no,cellular,apr,mon,3,0,nonexistent,-1.8,0.642,93.749,yes
33,management,single,university.degree,no,no,no,cellular,apr,tue,3,1,failure,-1.8,0.644,93.749,no
26,admin.,single,university.degree,no,yes,yes,cellular,apr,tue,4,2,success,-1.8,0.644,93.749,yes
80,housemaid,married,basic.4y,no,yes,yes,cellular,apr,tue,1,1,success,-1.8,0.644,93.749,yes
49,admin.,married,university.degree,no,yes,yes,cellular,apr,tue,2,3,failure,-1.8,0.644,93.749,yes
20,student,single,basic.4y,no,yes,yes,cellular,apr,tue,1,1,failure,-1.8,0.644,93.749,yes
20,student,single,basic.4y,no,yes,yes,cellular,apr,tue,4,1,success,-1.8,0.644,93.749,yes
53,entrepreneur,married,basic.4y,no,yes,yes,cellular,apr,tue,2,0,nonexistent,-1.8,0.644,93.749,yes
36,admin.,single,basic.9y,no,yes,yes,telephone,apr,wed,1,0,nonexistent,-1.8,0.644,93.749,yes
48,admin.,married,university.degree,no,yes,no,cellular,apr,thu,2,1,failure,-1.8,0.644,93.749,no
48,admin.,married,university.degree,no,no,no,telephone,apr,thu,1,2,success,-1.8,0.644,93.749,yes
74,retired,married,university.degree,no,no,no,cellular,apr,thu,1,0,nonexistent,-1.8,0.644,93.749,yes
48,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,1,2,success,-1.8,0.644,93.749,yes
48,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,0,nonexistent,-1.8,0.644,93.749,yes
35,admin.,married,university.degree,no,yes,no,cellular,apr,thu,1,1,success,-1.8,0.644,93.749,yes
